t,scene_score
168.266667,0.029150
168.3,0.000009
168.333333,0.000004
168.366667,0.000001
168.4,0.000000
168.433333,0.000000
168.466667,0.000000
168.5,0.000000
168.533333,0.000000
168.566667,0.000000
168.6,0.000000
168.633333,0.000000
168.666667,0.000000
168.7,0.000000
168.733333,0.000000
168.766667,0.000000
168.8,0.000000
168.833333,0.000000
168.866667,0.000000
168.9,0.000000
168.933333,0.000000
168.966667,0.000000
169,0.000032
169.033333,0.000003
169.066667,0.000009
169.1,0.000004
169.133333,0.000000
169.166667,0.000000
169.2,0.000000
169.233333,0.000000
169.266667,0.000000
169.3,0.000000
169.333333,0.000000
169.366667,0.000000
169.4,0.000000
169.433333,0.000000
169.466667,0.000000
169.5,0.000000
169.533333,0.000000
169.566667,0.000000
169.6,0.073836
169.633333,0.000073
169.666667,0.000009
169.7,0.000012
169.733333,0.000003
169.766667,0.000001
169.8,0.000017
169.833333,0.000005
169.866667,0.000000
169.9,0.000021
169.933333,0.000014
169.966667,0.000008
170,0.000052
170.033333,0.000033
170.066667,0.000055
170.1,0.000039
170.133333,0.000016
170.166667,0.000002
170.2,0.000022
170.233333,0.000019
170.266667,0.000075
170.3,0.000089
170.333333,0.000013
170.366667,0.000002
170.4,0.000021
170.433333,0.000013
170.466667,0.000024
170.5,0.000005
170.533333,0.000017
170.566667,0.000020
170.6,0.000007
170.633333,0.000018
170.666667,0.000018
170.7,0.000005
170.733333,0.000051
170.766667,0.000092
170.8,0.000027
170.833333,0.000035
170.866667,0.000010
170.9,0.000006
170.933333,0.000005
170.966667,0.000049
171,0.000088
171.033333,0.000032
171.066667,0.000031
171.1,0.000001
171.133333,0.000007
171.166667,0.000004
171.2,0.000016
171.233333,0.000006
171.266667,0.000013
171.3,0.000003
171.333333,0.000002
171.366667,0.000008
171.4,0.000001
171.433333,0.000025
171.466667,0.000053
171.5,0.000003
171.533333,0.000015
171.566667,0.000001
171.6,0.000007
171.633333,0.000010
171.666667,0.000015
171.7,0.047498
171.733333,0.000104
171.766667,0.000038
171.8,0.000007
171.833333,0.000004
171.866667,0.000004
171.9,0.000001
171.933333,0.000003
171.966667,0.000003
172,0.000061
172.033333,0.000014
172.066667,0.000035
172.1,0.000009
172.133333,0.000002
172.166667,0.000004
172.2,0.000004
172.233333,0.000000
172.266667,0.000004
